40	80000302138	皮一下很开心。	1.55661E+22	恐高北英海残	趣拍	本地趣拍	zhangfei_YSSHY	0:00:08	0:00:10	通过	内容审核	2019/4/30 15:39	2019/4/30 15:38
41	80000302177	圣诞老人来咯	1.55185E+22	陈梦婷angel	趣拍	本地趣拍	zhangfei_YSSHY	0:00:07	0:00:14	通过	内容审核	2019/4/30 15:39	2019/4/30 15:38
42	80000302153	闺蜜合拍	1.55185E+22	陈梦婷angel	趣拍	本地趣拍	shixin_YSSHY	0:02:17	0:00:09	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
43	80000302139	哈哈哈哈	1.55429E+22	小猫妹	趣拍	本地趣拍	zhangfei_YSSHY	0:00:49	0:00:09	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
44	80000302147	新的一天	74855609	喝可乐的喵	趣拍	本地趣拍	jiangyuke_YSSHY	0:02:40	0:00:14	通过	内容审核	2019/4/30 15:38	2019/4/30 15:35
45	80000302137	左左右右 右右左左	1.55498E+22	Dear莉莉安	趣拍	本地趣拍	zhangfei_YSSHY	0:00:39	0:00:16	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
46	80000302154	笑岔气了	116321754	小悦月	趣拍	本地趣拍	shixin_YSSHY	0:01:24	0:00:10	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
47	80000302180	想看可爱的女生酷酷的开枪	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	yuzhen_YSSHY	0:01:28	0:00:18	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
48	80000302155	哈哈看得出我几天没洗头了吗	1.55429E+22	小猫妹	趣拍	本地趣拍	zhangfei_YSSHY	0:00:28	0:00:10	通过	内容审核	2019/4/30 15:38	2019/4/30 15:37
49	80000302146	百变女王！	239632797	梅贵妃	趣拍	本地趣拍	jiangyuke_YSSHY	0:02:22	0:00:11	通过	内容审核	2019/4/30 15:37	2019/4/30 15:35
51	80000302152	无比美丽	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	yanxiaomin_YSSHY	0:00:58	0:00:20	通过	内容审核	2019/4/30 15:37	2019/4/30 15:36
52	80000302175	我的皮肤要是和视频里一样嫰该多好啊！	1.55592E+22	蓝瘦伊藤子眨	趣拍	本地趣拍	zhangfei_YSSHY	0:00:18	0:00:15	通过	内容审核	2019/4/30 15:37	2019/4/30 15:37
53	80000302150	元气满满的一天	74855609	喝可乐的喵	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:22	0:00:59	驳回	内容审核	2019/4/30 15:37	2019/4/30 15:36
54	80000302136	我和一百万你选择哪个？要仔细想想哦	1.55592E+22	蓝瘦伊藤子眨	趣拍	本地趣拍	yuzhen_YSSHY	0:01:54	0:00:14	通过	内容审核	2019/4/30 15:37	2019/4/30 15:36
55	80000302135	生活就是如此，有酒，有歌，有你	1.48013E+12	激萌耿桑枫之	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:00:54	0:00:09	通过	内容审核	2019/4/30 15:37	2019/4/30 15:36
56	80000302151	今天心情美美哒	74855609	喝可乐的喵	趣拍	本地趣拍	yuzhen_YSSHY	0:01:35	0:00:13	通过	内容审核	2019/4/30 15:37	2019/4/30 15:36
57	80000302145	短发和长发哪个好看	618985765	依然小公主	趣拍	本地趣拍	jiangyuke_YSSHY	0:01:15	0:00:17	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
59	80000302134	开开心心	532627194	迪迦少女	趣拍	本地趣拍	shenbin_YSSHY	0:00:58	0:00:57	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
60	80000302143	燃烧我的卡路里	45710565	容娟娟	趣拍	本地趣拍	jiangyuke_YSSHY	0:01:05	0:00:52	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
61	80000302133	最近很火的	1.5541E+22	奶茶彤	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:15	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
62	80000302170	阿凡提	101186392	小樱桃爱胡闹	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:56	0:00:15	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
63	80000302171	安利一下	1.55658E+22	番抖酱	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:24	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
64	80000302172	糟糕这是心动的感觉么？	1.55592E+22	蓝瘦伊藤子眨	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:28	0:00:10	通过	内容审核	2019/4/30 15:36	2019/4/30 15:35
65	80000302144	你又没有女朋友亲我一下怎么了？	1.55592E+22	蓝瘦伊藤子眨	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:07	0:00:15	通过	内容审核	2019/4/30 15:35	2019/4/30 15:35
66	80000302173	来一波闺蜜团	1.5541E+22	奶茶彤	趣拍	本地趣拍	shenbin_YSSHY	0:00:18	0:00:10	通过	内容审核	2019/4/30 15:35	2019/4/30 15:35
67	80000302148	666	74855609	喝可乐的喵	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:36	0:00:19	通过	内容审核	2019/4/30 15:35	2019/4/30 15:35
68	80000302131	酷酷哒	74855609	喝可乐的喵	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:36	0:00:15	通过	内容审核	2019/4/30 15:35	2019/4/30 15:35
70	80000302142		1.55188E+22	核桃君吖	趣拍	本地趣拍	yuzhen_YSSHY	0:01:29	0:00:15	通过	内容审核	2019/4/30 15:34	2019/4/30 15:34
71	80000302166	最近忙到只有库存了	1.5541E+22	奶茶彤	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:05	0:00:17	通过	内容审核	2019/4/30 15:34	2019/4/30 15:34
72	80000302130	跟我一起扭	1.55188E+22	核桃君吖	趣拍	本地趣拍	yanxiaomin_YSSHY	0:02:13	0:00:17	通过	内容审核	2019/4/30 15:34	2019/4/30 15:33
73	80000302167	我的心你要吗	618985765	依然小公主	趣拍	本地趣拍	zhangfei_YSSHY	0:00:18	0:00:14	通过	内容审核	2019/4/30 15:34	2019/4/30 15:34
74	80000302168	忘不掉我的心~~~	1.55256E+22	爱拍的小菲儿	趣拍	本地趣拍	shenbin_YSSHY	0:00:11	0:00:11	通过	内容审核	2019/4/30 15:34	2019/4/30 15:34
76	80000302169	喵喵！！	239632797	梅贵妃	趣拍	本地趣拍	zhangfei_YSSHY	0:00:07	0:00:10	通过	内容审核	2019/4/30 15:34	2019/4/30 15:34
77	80000302162	喜欢短发的我吗	1.55051E+22	大茹哥	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:28	0:00:30	通过	内容审核	2019/4/30 15:34	2019/4/30 15:33
78	80000302165	你想对他说什么话	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	yanxiaomin_YSSHY	0:01:28	0:00:16	通过	内容审核	2019/4/30 15:34	2019/4/30 15:33
79	80000302160	这个关闯的	1.55661E+22	鬼畜拓跋紫竹	趣拍	本地趣拍	shenbin_YSSHY	0:00:19	0:00:10	通过	内容审核	2019/4/30 15:34	2019/4/30 15:33
80	80000302161	秒变女汉子哟！	239632797	梅贵妃	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:00	0:00:13	通过	内容审核	2019/4/30 15:33	2019/4/30 15:33
81	80000302164	又是好天气呢	532627194	迪迦少女	趣拍	本地趣拍	zhangfei_YSSHY	0:00:14	0:00:57	通过	内容审核	2019/4/30 15:33	2019/4/30 15:33
82	80000302163	孩子超爱吃的零食	1.55591E+22	暴走北门犀晨	趣拍	本地趣拍	yanxiaomin_YSSHY	0:00:52	0:00:17	通过	内容审核	2019/4/30 15:33	2019/4/30 15:33
84	80000302118	阳光正好微风不燥	1.55289E+22	小汤老师	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:29	0:00:09	通过	内容审核	2019/4/30 15:33	2019/4/30 15:32
85	80000302129	出门前的打卡	1.55289E+22	小汤老师	趣拍	本地趣拍	shenbin_YSSHY	0:00:10	0:00:13	通过	内容审核	2019/4/30 15:32	2019/4/30 15:32
86	80000302128	wuwu	1.55002E+22	暴走布朗熊xd	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:14	0:00:09	通过	内容审核	2019/4/30 15:32	2019/4/30 15:32
87	80000302141	爱我就请真爱！	239632797	梅贵妃	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:14	通过	内容审核	2019/4/30 15:32	2019/4/30 15:32
88	80000302119	甜甜的校园恋爱	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:20	通过	内容审核	2019/4/30 15:32	2019/4/30 15:32
89	80000302126	单腿其实是很累的，只能马上换动作了	1.55116E+22	舞蹈学徒雪圖兔	趣拍	本地趣拍	yanxiaomin_YSSHY	0:02:07	0:00:10	通过	内容审核	2019/4/30 15:32	2019/4/30 15:31
90	80000302127	冲鸭	1.55661E+22	怦然心动q	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:00:52	0:00:11	通过	内容审核	2019/4/30 15:32	2019/4/30 15:32
91	80000302079	好看的呢	1.4801E+12	横田美雪	趣拍	本地趣拍	yuzhen_YSSHY	0:05:09	0:00:43	驳回	内容审核	2019/4/30 15:32	2019/4/30 15:28
92	80000302114	升官发财……✌️✌️✌️	1.48013E+12	激萌耿桑枫之	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:02:05	0:00:10	通过	内容审核	2019/4/30 15:32	2019/4/30 15:30
93	80000302124	家常版炒面	1.55591E+22	暴走北门犀晨	趣拍	本地趣拍	yanxiaomin_YSSHY	0:01:37	0:00:17	通过	内容审核	2019/4/30 15:32	2019/4/30 15:31
94	80000302115	有意思	1.4801E+12	横田美雪	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:43	0:00:41	驳回	内容审核	2019/4/30 15:32	2019/4/30 15:30
95	80000302121	夜间行者	1.48013E+12	阿修boot	趣拍	本地趣拍	yuzhen_YSSHY	0:04:29	0:00:14	通过	内容审核	2019/4/30 15:31	2019/4/30 15:28
96	80000302098	90后看的最多的应该还是动漫吧	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:05	0:00:15	通过	内容审核	2019/4/30 15:31	2019/4/30 15:31
97	80000302117	美味的呢	1.4801E+12	横田美雪	趣拍	本地趣拍	yanxiaomin_YSSHY	0:01:06	0:00:59	驳回	内容审核	2019/4/30 15:31	2019/4/30 15:31
99	80000302099	作死的	1.55661E+22	中二祁连厉萧	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:30	0:00:15	通过	内容审核	2019/4/30 15:31	2019/4/30 15:31
